4,Fitzwilliam Square West,30,0,FALSE,30,FALSE,Dublin,1.45868E+12,FITZWILLIAM SQUARE WEST,13,"{'lat': 53.336074, 'lng': -6.252825}",OPEN,2.01603E+13
5,St. James Hospital (Central),18,22,FALSE,40,FALSE,Dublin,1.45868E+12,ST. JAMES HOSPITAL (CENTRAL),81,"{'lat': 53.339983, 'lng': -6.295594}",OPEN,2.01603E+13
6,Hanover Quay,33,7,TRUE,40,FALSE,Dublin,1.45868E+12,HANOVER QUAY,68,"{'lat': 53.344115, 'lng': -6.237153}",OPEN,2.01603E+13
7,Oliver Bond Street,6,24,FALSE,30,FALSE,Dublin,1.45868E+12,OLIVER BOND STREET,74,"{'lat': 53.343893, 'lng': -6.280531}",OPEN,2.01603E+13
8,Collins Barracks Museum,0,38,TRUE,38,FALSE,Dublin,1.45868E+12,COLLINS BARRACKS MUSEUM,87,"{'lat': 53.347477, 'lng': -6.28525}",OPEN,2.01603E+13
9,Brookfield Road,6,24,FALSE,30,FALSE,Dublin,1.45868E+12,BROOKFIELD ROAD,84,"{'lat': 53.339005, 'lng': -6.300217}",OPEN,2.01603E+13
10,Clonmel Street,31,2,FALSE,33,FALSE,Dublin,1.45868E+12,CLONMEL STREET,54,"{'lat': 53.336021, 'lng': -6.26298}",OPEN,2.01603E+13
11,James Street East,30,0,FALSE,30,FALSE,Dublin,1.45868E+12,JAMES STREET EAST,20,"{'lat': 53.336485, 'lng': -6.248174}",OPEN,2.01603E+13
12,Mount Street Lower,35,5,FALSE,40,FALSE,Dublin,1.45868E+12,MOUNT STREET LOWER,56,"{'lat': 53.33796, 'lng': -6.24153}",OPEN,2.01603E+13
13,Christchurch Place,20,0,FALSE,20,FALSE,Dublin,1.45868E+12,CHRISTCHURCH PLACE,6,"{'lat': 53.343368, 'lng': -6.27012}",OPEN,2.01603E+13
14,Grantham Street,8,22,TRUE,30,FALSE,Dublin,1.45868E+12,GRANTHAM STREET,18,"{'lat': 53.334123, 'lng': -6.265436}",OPEN,2.01603E+13
15,York Street East,32,0,FALSE,32,FALSE,Dublin,1.45868E+12,YORK STREET EAST,52,"{'lat': 53.338755, 'lng': -6.262003}",OPEN,2.01603E+13
16,Portobello Road,0,30,TRUE,30,FALSE,Dublin,1.45868E+12,PORTOBELLO ROAD,43,"{'lat': 53.330091, 'lng': -6.268044}",OPEN,2.01603E+13
17,Parnell Street,11,9,FALSE,20,FALSE,Dublin,1.45868E+12,PARNELL STREET,31,"{'lat': 53.350929, 'lng': -6.265125}",OPEN,2.01603E+13
18,Frederick Street South,40,0,TRUE,40,FALSE,Dublin,1.45868E+12,FREDERICK STREET SOUTH,98,"{'lat': 53.341515, 'lng': -6.256853}",OPEN,2.01603E+13
19,Fownes Street Upper,29,1,FALSE,30,FALSE,Dublin,1.45868E+12,FOWNES STREET UPPER,14,"{'lat': 53.344603, 'lng': -6.263371}",OPEN,2.01603E+13
20,Chatham Street,29,0,FALSE,29,FALSE,Dublin,1.45868E+12,CHATHAM STREET,1,"{'lat': 53.340962, 'lng': -6.262287}",OPEN,2.01603E+13
21,Custom House,29,1,TRUE,30,FALSE,Dublin,1.45868E+12,CUSTOM HOUSE,23,"{'lat': 53.348279, 'lng': -6.254662}",OPEN,2.01603E+13
22,Benson Street,37,3,FALSE,40,FALSE,Dublin,1.45868E+12,BENSON STREET,90,"{'lat': 53.344153, 'lng': -6.233451}",OPEN,2.01603E+13
